"词语" "次数"
"诊" 1
"诧异" 1
"误" 1
"说动" 1
"说笑" 1
"说闲话" 1
"请帖" 1
"谎话" 1
"谢" 1
"谦辞" 1
"货" 1
"贫" 1
"费心" 1
"赌咒" 1
"起先" 1
"越发" 1
"趸" 1
"踌躇" 1
"蹲" 1
"身分" 1
"身旁" 1
"转借" 1
"转身" 1
"轲" 1
"轻" 1
"轻巧" 1
"轻狂" 1
"轻薄" 1
"较" 1
"辈" 1
"辛苦" 1
"辜负" 1
"边" 1
"达" 1
"迎" 1
"近日" 1
"近来" 1
"还是" 1
"这天" 1
"这话" 1
"这边" 1
"连忙" 1
"连日" 1
"迸" 1
"退" 1
"送殡" 1
"送给" 1
"送还" 1
"透" 1
"途中" 1
"通" 1
"造作" 1
"造次" 1
"遂" 1
"遇" 1
"道喜" 1
"道理" 1
"避" 1
"那么" 1
"那年" 1
"那时" 1
"那种" 1
"邪" 1
"配" 1
"酒" 1
"酒糟" 1
"里头" 1
"里间" 1
"重" 1
"金" 1
"针" 1
"钏" 1
"铺盖" 1
"锦" 1
"镜子" 1
"问候" 1
"问讯" 1
"闲事" 1
"闲钱" 1
"间断" 1
"闺阁" 1
"阁" 1
"防" 1
"陈设" 1
"院" 1
"院中" 1
"陪" 1
"随便" 1
"随手" 1
"隐瞒" 1
"难事" 1
"难得" 1
"雨" 1
"需" 1
"露" 1
"青" 1
"静" 1
"项" 1
"顺路" 1
"须" 1
"顾不得" 1
"预先" 1
"颦" 1
"风口" 1
"风声" 1
"风扇" 1
"饮" 1
"饮食" 1
"馋" 1
"骨" 1
"高" 1
"魂魄" 1
"鸳鸯" 1
"黄金" 1
"黑" 1
"黹" 1
"鼓楼" 1
"齐全" 1
